Old,Year,New,,
ons/rel/family-spending/family-spending/family-spending-2012-edition/art-chapter-1--overview.html,2012,TNA,,
ons/rel/family-spending/family-spending/family-spending-2012-edition/art-chapter-2--housing-expenditure.html,2012,TNA,,
ons/rel/family-spending/family-spending/family-spending-2012-edition/art-chapter-3--equivalised-income.html,2012,TNA,,
ons/rel/family-spending/family-spending/family-spending-2012-edition/art---chapter-4--trends-in-household-expenditure-over-time.html,2012,TNA,,
ons/rel/family-spending/family-spending/family-spending-2012-edition/family-spending---list-of-tables-appendix-a--2012-edition.html,2012,TNA,,
ons/rel/family-spending/family-spending/family-spending-2012-edition/index.html,2012,TNA,,
ons/rel/family-spending/family-spending/family-spending-2012-edition/sum-headlines.html,2012,TNA,,
ons/rel/family-spending/family-spending/family-spending-2012-edition/survey-methodology--appendix-b.html,2012,TNA,,
ons/rel/family-spending/family-spending/household-spending-falls-for-first-time-in-10-years.html,,TNA,,
ons/rel/family-spending/family-spending/household-spending-falls-for-first-time-in-10-years/index.html,,TNA,,
ons/rel/family-spending/family-spending/index.html,,peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/compendium/familyspending/2015,,
ons/rel/fdi/foreign-direct-investment/2001/index.html,2001,TNA,,
ons/rel/fdi/foreign-direct-investment/2002/index.html,2002,TNA,,
ons/rel/fdi/foreign-direct-investment/2003/index.html,2003,TNA,,
ons/rel/fdi/foreign-direct-investment/2004/index.html,2004,TNA,,
ons/rel/fdi/foreign-direct-investment/2005/index.html,2005,TNA,,
ons/rel/fdi/foreign-direct-investment/2006/index.html,2006,TNA,,
ons/rel/fdi/foreign-direct-investment/2007/index.html,2007,TNA,,
ons/rel/fdi/foreign-direct-investment/2008-release/index.html,2008,TNA,,
ons/rel/fdi/foreign-direct-investment/2008-results/index.html,2008,TNA,,
ons/rel/fdi/foreign-direct-investment/2009-release.html,2009,TNA,,
ons/rel/fdi/foreign-direct-investment/2009-release/index.html,2009,TNA,,
ons/rel/fdi/foreign-direct-investment/2010-ma4.html,2010,TNA,,
ons/rel/fdi/foreign-direct-investment/2010-ma4/index.html,2010,TNA,,
ons/rel/fdi/foreign-direct-investment/2010-release/foreign-direct-investment-2010.html,2010,TNA,,
ons/rel/fdi/foreign-direct-investment/2010-release/index.html,2010,TNA,,
ons/rel/fdi/foreign-direct-investment/2010-sb.html,2010,TNA,,
ons/rel/fdi/foreign-direct-investment/2011-ma4.html,2011,TNA,,
ons/rel/fdi/foreign-direct-investment/2011-ma4/index.html,2011,TNA,,
ons/rel/fdi/foreign-direct-investment/2011-ma4/stb-ma4-2011.html,2011,TNA,,
ons/rel/fdi/foreign-direct-investment/2011-sb.html,2011,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2012-12-06,,
ons/rel/fdi/foreign-direct-investment/2011-sb/index.html,2011,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2012-12-06,,
ons/rel/fdi/foreign-direct-investment/2011-sb/stb-fdi-2011.html,2011,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2012-12-06,,
ons/rel/fdi/foreign-direct-investment/2012-ma4.html,2012,TNA,,
ons/rel/fdi/foreign-direct-investment/2012-ma4/index.html,2012,TNA,,
ons/rel/fdi/foreign-direct-investment/2012-ma4/stb-fdi-ma4-2012.html,2012,TNA,,
ons/rel/fdi/foreign-direct-investment/2012-ma4/sty-fdi.html,2012,TNA,,
ons/rel/fdi/foreign-direct-investment/2012-sb.html,2012,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2013-12-05,,
ons/rel/fdi/foreign-direct-investment/2012-sb/index.html,2012,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2013-12-05,,
ons/rel/fdi/foreign-direct-investment/2012-sb/pre-rel-fdi-2012.html,2012,TNA,,
ons/rel/fdi/foreign-direct-investment/2012-sb/stb-fdi-2012.html,2012,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2013-12-05,,
ons/rel/fdi/foreign-direct-investment/2013.html,2013,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2015-01-20,,
ons/rel/fdi/foreign-direct-investment/2013/index.html,2013,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2015-01-20,,
ons/rel/fdi/foreign-direct-investment/2013/pre-fdi-2013.html,2013,TNA,,
ons/rel/fdi/foreign-direct-investment/2013/stb-fdi-2013.html,2013,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2015-01-20,,
ons/rel/fdi/foreign-direct-investment/2013/sty-recent-trends-in-foreign-direct-investment.html,2013,TNA,,
ons/rel/fdi/foreign-direct-investment/2013/vid-fdi-2013.html,2013,TNA,,
ons/rel/fdi/foreign-direct-investment/2014.html,2014,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/2014,,
ons/rel/fdi/foreign-direct-investment/an-analysis-of-foreign-direct-investment---the-key-driver-of-the-recent-deterioration-in-the-uk-s-current-account.html,,TNA,,
ons/rel/fdi/foreign-direct-investment/an-analysis-of-foreign-direct-investment---the-key-driver-of-the-recent-deterioration-in-the-uk-s-current-account/art-an-analysis-of-foreign-direct-investment.html,,TNA,,
ons/rel/fdi/foreign-direct-investment/an-analysis-of-foreign-direct-investment---the-key-driver-of-the-recent-deterioration-in-the-uk-s-current-account/index.html,,TNA,,
ons/rel/fdi/foreign-direct-investment/index.html,,economy/nationalaccounts/balanceofpayments/bulletins/foreigndirectinvestmentinvolvingukcompanies/previousReleases,,
ons/rel/fdi/foreign-direct-investment/ma4--2009-results.html,2009,TNA,,
ons/rel/fdi/foreign-direct-investment/ma4--2009-results/index.html,2009,TNA,,
ons/rel/fertility-analysis/childbearing-for-women-born-in-different-years/2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/childbearingforwomenbornindifferentyearsenglandandwales/2014-12-04,,
ons/rel/fertility-analysis/childbearing-for-women-born-in-different-years/2013/index.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/childbearingforwomenbornindifferentyearsenglandandwales/2014-12-04,,
ons/rel/fertility-analysis/childbearing-for-women-born-in-different-years/2013/stb-cohort-fertility-2013.html,2013,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/childbearingforwomenbornindifferentyearsenglandandwales/2014-12-04,,
ons/rel/fertility-analysis/childbearing-for-women-born-in-different-years/2013/sty-changing-family-size.html,2013,TNA,,
ons/rel/fertility-analysis/childbearing-for-women-born-in-different-years/2014.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/childbearingforwomenbornindifferentyearsenglandandwales/2015-11-10,,
ons/rel/fertility-analysis/childbearing-for-women-born-in-different-years/2014/index.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/childbearingforwomenbornindifferentyearsenglandandwales/2015-11-10,,
ons/rel/fertility-analysis/childbearing-for-women-born-in-different-years/2014/stb.html,2014,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/childbearingforwomenbornindifferentyearsenglandandwales/2015-11-10,,
ons/rel/fertility-analysis/childbearing-for-women-born-in-different-years/index.html,,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/childbearingforwomenbornindifferentyearsenglandandwales/previousReleases,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011/childbearing-among-uk-born-and-non-uk-born-women-living-in-the-uk.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011/index.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011/video-summary.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011-census-data.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011-census-data/article--childbearing-of-uk-and-non-uk-born-women-in-england-and-wales-using-2011-census-data.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011-census-data/index.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011-census-data/info-mother-s-country-of-birth.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011-census-data/pra-childbearing-of-uk-and-non-uk-born-women-2011-census-data.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011-census-data/sty-mothers-country-of-birth.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/2011-census-data/vod-childbearing.html,2011,TNA,,
ons/rel/fertility-analysis/childbearing-of-uk-and-non-uk-born-women-living-in-the-uk/index.html,,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2009.html,2009,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2009/index.html,2009,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2010.html,2010,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2010/cohort-fertility-2010.html,2010,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/cohortfertility/2011-12-16,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2010/index.html,2010,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2010/only-kids-sum.html,2010,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2011.html,2011,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2011/cohort-fertility-2011.html,2011,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/cohortfertility/2013-03-07,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2011/index.html,2011,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2011/sty-1-in-5-women-are-childless-at-45.html,2011,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2012.html,2012,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2012/cohort-fertility-2012.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/cohortfertility/2013-12-05,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2012/index.html,2012,peoplepopulationandcommunity/birthsdeathsandmarriages/conceptionandfertilityrates/bulletins/cohortfertility/2013-12-05,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2012/info-childlessness.html,2012,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2012/pra-cohort-fertility-2012.html,2012,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/2012/sty-cohert-fertility.html,2012,TNA,,
ons/rel/fertility-analysis/cohort-fertility--england-and-wales/index.html,,TNA,,
ons/rel/fertility-analysis/fertility-analysis-reports/how-do-parental-age-differences-vary-for-births-registered-in-england-and-wales-in-2013-.html,2013,TNA,,
ons/rel/fertility-analysis/fertility-analysis-reports/how-do-parental-age-differences-vary-for-births-registered-in-england-and-wales-in-2013-/index.html,2013,TNA,,
ons/rel/fertility-analysis/fertility-analysis-reports/how-do-parental-age-differences-vary-for-births-registered-in-england-and-wales-in-2013-/sty-6-facts-about-parental-age--2013.html,2013,TNA,,
ons/rel/fertility-analysis/fertility-analysis-reports/index.html,,TNA,,
ons/rel/fertility-analysis/fertility-and-migration/2010.html,2010,TNA,,
ons/rel/fertility-analysis/fertility-and-migration/2010/index.html,2010,TNA,,
ons/rel/fertility-analysis/fertility-and-migration/index.html,,TNA,,
ons/rel/fertility-analysis/fertility-summary/2010.html,2010,TNA,,
ons/rel/fertility-analysis/fertility-summary/2010/index.html,2010,TNA,,
ons/rel/fertility-analysis/fertility-summary/2010/uk-fertility-summary.html,2010,TNA,,
ons/rel/fertility-analysis/fertility-summary/index.html,,TNA,,
ons/rel/fertility-analysis/focus-on-people-and-migration/december-2005.html,2005,TNA,,
ons/rel/fertility-analysis/focus-on-people-and-migration/december-2005/index.html,2005,TNA,,
ons/rel/fertility-analysis/focus-on-people-and-migration/index.html,,TNA,,
ons/rel/fi/access-to-finance/2007-and-2010.html,2007,TNA,,
ons/rel/fi/access-to-finance/2007-and-2010/index.html,2007,TNA,,
ons/rel/fi/access-to-finance/2007-and-2010/stb-access-to-finance.html,2007,TNA,,
ons/rel/fi/access-to-finance/index.html,,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/2000-2004.html,2000,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/2000-2004/index.html,2000,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/index.html,,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2005.html,2005,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2005/index.html,2005,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2006.html,2006,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2006/index.html,2006,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2007.html,2007,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2007/index.html,2007,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2008.html,2008,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2008/index.html,2008,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2009.html,2009,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q1-2009/index.html,2009,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2005.html,2005,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2005/index.html,2005,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2006.html,2006,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2006/index.html,2006,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2007.html,2007,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2007/index.html,2007,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2008.html,2008,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2008/index.html,2008,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2009.html,2009,TNA,,
ons/rel/fi/assets-liabilities-finance-credit-companies/q2-2009/index.html,2009,TNA,,
